"id","name","gene_type","corr","pval","padj","stat"
"ENSG00000258274.1","ENSG00000258274","lncRNA",-0.484498963048948,3.75681527241295e-68,2.43172118991512e-66,-18.6835441241812
"ENSG00000265489.1","ARHGAP44-AS1","lncRNA",-0.484334217560911,4.23157166937773e-68,2.72421722066426e-66,-18.6752436564721
"ENSG00000227718.1","ENSG00000227718","lncRNA",-0.484156764482964,4.80992670785302e-68,3.07990468228653e-66,-18.6663058382909
"ENSG00000250615.1","ENSG00000250615","lncRNA",-0.482991850142502,1.11317091076276e-67,7.08976767229116e-66,-18.6077069132682
"ENSG00000275563.1","ENSG00000275563","lncRNA",-0.482305533557548,1.82224306265656e-67,1.15441036575743e-65,-18.5732433646649
"ENSG00000259895.1","TEDC2-AS1","lncRNA",0.481656122724487,2.90196986966164e-67,1.82870164802487e-65,18.5406740884766
"ENSG00000285596.1","ENSG00000285596","lncRNA",0.481057953895262,4.45091451852647e-67,2.79002062713949e-65,18.5107098929971
"ENSG00000262979.1","ENSG00000262979","lncRNA",0.480446606032869,6.88522319413494e-67,4.29335121686634e-65,18.4801202729488
"ENSG00000281392.2","LINC00506","lncRNA",-0.480325436655833,7.50628813090327e-67,4.65624435620093e-65,-18.4740615609833
"ENSG00000274827.4","LINC01297","lncRNA",-0.480039174343101,9.2039888775025e-67,5.67976722958833e-65,-18.4597533307189
"ENSG00000253688.2","ENSG00000253688","lncRNA",-0.479800120459862,1.09108698265973e-66,6.69837420797803e-65,-18.4478105882082
"ENSG00000229019.1","ENSG00000229019","lncRNA",-0.479762081487914,1.12101263224518e-66,6.84680023078979e-65,-18.4459107155213
"ENSG00000286707.1","ENSG00000286707","lncRNA",-0.479272053080106,1.58803241711831e-66,9.64972759585667e-65,-18.4214481094309
"ENSG00000186594.15","MIR22HG","lncRNA",-0.478894604288941,2.07583463478208e-66,1.25498428935302e-64,-18.4026208179318
"ENSG00000287232.1","ENSG00000287232","lncRNA",-0.478769652531009,2.26815140260165e-66,1.36432743459523e-64,-18.3963910949394
"ENSG00000230732.4","ENSG00000230732","lncRNA",0.477859577932335,4.31968476091405e-66,2.57283515224059e-64,18.3510611743863
"ENSG00000266402.4","SNHG25","lncRNA",0.477859323370696,4.32046205246111e-66,2.57283515224059e-64,18.3510485056512
"ENSG00000253174.2","ENSG00000253174","lncRNA",0.476235972388133,1.35674417590266e-65,8.03921549005009e-64,18.270380916417
"ENSG00000236666.1","POTEH-AS1","lncRNA",-0.475942645639672,1.66729002497719e-65,9.83040801855363e-64,-18.2558307496614
"ENSG00000277351.1","ENSG00000277351","lncRNA",-0.475515321209656,2.25040196443614e-65,1.32030972396229e-63,-18.2346478601744
"ENSG00000280213.1","UCKL1-AS1","lncRNA",0.474206844084415,5.62262996633162e-65,3.28262367152008e-63,18.1698889427912
"ENSG00000274177.1","ENSG00000274177","lncRNA",-0.47353062516775,9.01123426914706e-65,5.23530732417275e-63,-18.136482583331
"ENSG00000255920.4","CCND2-AS1","lncRNA",-0.472736613927874,1.56576238216892e-64,9.0525388211805e-63,-18.0973098436013
"ENSG00000286504.1","ENSG00000286504","lncRNA",-0.472575959793116,1.75064054390523e-64,1.00725260279765e-62,-18.0893908445667
"ENSG00000270115.1","ENSG00000270115","lncRNA",0.472483984047049,1.8661023412355e-64,1.06852302327475e-62,18.0848582011311
"ENSG00000259280.2","ENSG00000259280","lncRNA",-0.472280438628227,2.14927289349234e-64,1.2247770412198e-62,-18.0748300127553
"ENSG00000265666.1","RARA-AS1","lncRNA",-0.471113976685808,4.82068210753202e-64,2.73401542384316e-62,-18.0174329223172
"ENSG00000274624.1","ENSG00000274624","lncRNA",-0.47105437264308,5.02340464743459e-64,2.83548575122967e-62,-18.0145033061643
"ENSG00000249669.11","CARMN","lncRNA",-0.470026352521392,1.0209255913961e-63,5.73548292147526e-62,-17.9640246000967
"ENSG00000196366.3","C9orf163","lncRNA",0.469595365702959,1.37342843972239e-63,7.6795928249266e-62,17.942889868844
"ENSG00000269397.1","ENSG00000269397","lncRNA",0.468954679815925,2.1328095004805e-63,1.1855649935257e-61,17.9115023184391
"ENSG00000281181.1","ENSG00000281181","lncRNA",0.468949646708723,2.14018869528149e-63,1.1855649935257e-61,17.911255887424
"ENSG00000255857.7","PXN-AS1","lncRNA",-0.468609011893641,2.70341088754216e-63,1.490630725492e-61,-17.8945829197759
"ENSG00000285748.2","ENSG00000285748","lncRNA",0.46827496621186,3.39858496666375e-63,1.86530631119656e-61,17.8782424018142
"ENSG00000272954.1","ENSG00000272954","lncRNA",0.46769584400473,5.05055523362308e-63,2.75927123084637e-61,17.8499367291999
"ENSG00000227751.1","RCC2-AS1","lncRNA",0.466742777106849,9.67720155213332e-63,5.26280687150264e-61,17.8034178327751
"ENSG00000267374.3","MIR924HG","lncRNA",0.466592097141985,1.07230224600292e-62,5.80505443177035e-61,17.7960704609359
"ENSG00000279622.2","ENSG00000279622","lncRNA",-0.466155360727942,1.44333536694258e-62,7.77833675126069e-61,-17.7747857500189
"ENSG00000274248.1","ENSG00000274248","lncRNA",-0.464898695487083,3.38574192154031e-62,1.81640478763717e-60,-17.7136336150214
"ENSG00000280434.1","ENSG00000280434","lncRNA",0.463441910236227,9.05687499581519e-62,4.83710229597125e-60,17.6429140705205
"ENSG00000260597.1","ENSG00000260597","lncRNA",0.462830610206703,1.36671701881845e-61,7.2667855777356e-60,17.6132928915381
"ENSG00000272843.1","ENSG00000272843","lncRNA",0.461613411524882,3.09329573962927e-61,1.63738454484376e-59,17.5544073957864
"ENSG00000259737.7","ENSG00000259737","lncRNA",-0.461360957113246,3.66283912521146e-61,1.93028380448091e-59,-17.5422099885526
"ENSG00000271781.1","ENSG00000271781","lncRNA",0.461181590179948,4.12979063855135e-61,2.16677561696681e-59,17.5335471135453
"ENSG00000272953.1","ENSG00000272953","lncRNA",0.460948625267417,4.82573336337581e-61,2.52081071744763e-59,17.5222996952119
"ENSG00000257913.3","DDN-AS1","lncRNA",0.46082374808749,5.24561736870192e-61,2.72817916424628e-59,17.5162725875018
"ENSG00000235741.1","LINC02784","lncRNA",-0.46067128301598,5.80783383921069e-61,3.00744787065214e-59,-17.5089157607286
"ENSG00000272599.2","ENSG00000272599","lncRNA",0.460646753896737,5.90372297818461e-61,3.0438675614796e-59,17.5077323522212
"ENSG00000286904.1","ENSG00000286904","lncRNA",-0.460247363504488,7.70620743244532e-61,3.95607459139758e-59,-17.4884709036298
"ENSG00000251661.3","ENSG00000251661","lncRNA",-0.460141024459094,8.27226148852386e-61,4.22843924155876e-59,-17.4833447497709
"ENSG00000271936.1","ENSG00000271936","lncRNA",0.45974730818292,1.07523789602395e-60,5.47268518873728e-59,17.4643736651282
"ENSG00000245614.5","DDX11-AS1","lncRNA",0.459436399885991,1.32229354588786e-60,6.7014962261806e-59,17.449401883578
"ENSG00000280916.3","FOXCUT","lncRNA",-0.459427075505206,1.33051665645862e-60,6.71459888916193e-59,-17.4489529938823
"ENSG00000240990.10","HOXA11-AS","lncRNA",-0.458289093297139,2.8313248663565e-60,1.42283034423232e-58,-17.3942236200577
"ENSG00000231010.1","ENSG00000231010","lncRNA",0.458230206909934,2.94392793319574e-60,1.47320091110762e-58,17.3913945286648
"ENSG00000288996.1","ENSG00000288996","lncRNA",0.457969724194971,3.49792075563313e-60,1.74310611713768e-58,17.3788835773464
"ENSG00000232648.4","ENSG00000232648","lncRNA",0.457068532106753,6.34427846196044e-60,3.14834818674787e-58,17.3356430887826
"ENSG00000259869.2","ENSG00000259869","lncRNA",-0.456813503432473,7.50611381080957e-60,3.70945292476108e-58,-17.3234187128495
"ENSG00000236519.2","LINC01424","lncRNA",0.456598753403656,8.64699848937535e-60,4.25560958712646e-58,17.3131292136219
"ENSG00000233461.6","ENSG00000233461","lncRNA",0.456350393520508,1.01830599087302e-59,4.99095652316776e-58,17.3012341045558
"ENSG00000231437.3","LINC01750","lncRNA",-0.456301598142036,1.05153406257121e-59,5.13269290377996e-58,-17.2988976675942
"ENSG00000229274.2","LINC02829","lncRNA",-0.455525889876355,1.75067837106851e-59,8.51044057119427e-58,-17.2617813789405
"ENSG00000286588.1","ENSG00000286588","lncRNA",0.453709238795152,5.74696623321004e-59,2.78237267632242e-57,17.1750516056814
"ENSG00000288937.1","ENSG00000288937","lncRNA",0.453645727965556,5.99004285375239e-59,2.88831621004822e-57,17.172024391344
"ENSG00000232057.1","ENSG00000232057","lncRNA",-0.453448745350567,6.81093574317115e-59,3.27089696375679e-57,-17.1626374009989
"ENSG00000280543.1","ASAP1-IT2","lncRNA",0.453155863375106,8.24272017950847e-59,3.94260230272875e-57,17.1486862839834
"ENSG00000235885.8","LINC01828","lncRNA",-0.452953715428494,9.40191366526119e-59,4.47907167013043e-57,-17.1390612615451
"ENSG00000287255.2","ENSG00000287255","lncRNA",-0.452610691283147,1.17516446644477e-58,5.57617880293116e-57,-17.1227362027482
"ENSG00000254835.1","RNF185-AS1","lncRNA",-0.451857723700823,1.91591506530323e-58,9.05497953482598e-57,-17.086934791732
"ENSG00000268403.2","ENSG00000268403","lncRNA",0.451805925097516,1.98134373368656e-58,9.32719520482487e-57,17.0844736082867
"ENSG00000273733.1","ENSG00000273733","lncRNA",-0.451415659747402,2.55126610500234e-58,1.19628265002275e-56,-17.0659373310104
"ENSG00000268201.1","ENSG00000268201","lncRNA",0.451072296722777,3.18594600817452e-58,1.48802419440622e-56,17.0496389269369
"ENSG00000263603.1","ENSG00000263603","lncRNA",0.450795592541757,3.80986982800474e-58,1.77248240826314e-56,17.0365115332585
"ENSG00000233930.4","KRTAP5-AS1","lncRNA",0.449993696528759,6.39147190116017e-58,2.96196227014855e-56,16.9985027847923
"ENSG00000272463.1","ENSG00000272463","lncRNA",-0.449674956827892,7.84774624815287e-58,3.62273867501941e-56,-16.9834093005495
"ENSG00000254911.3","SCARNA9","lncRNA",0.449392279614097,9.4129121344709e-58,4.32848585025283e-56,16.9700303112621
"ENSG00000254166.3","CASC19","lncRNA",0.448925463909594,1.27053885990835e-57,5.82004531596479e-56,16.9479501071361
"ENSG00000285812.1","ENSG00000285812","lncRNA",0.448698226733258,1.47002496511526e-57,6.70804495575584e-56,16.9372081670124
"ENSG00000231607.14","DLEU2","lncRNA",0.448653189197462,1.5131156298799e-57,6.87832334040825e-56,16.9350796442819
"ENSG00000254602.2","ENSG00000254602","lncRNA",-0.448178100206887,2.05171342514286e-57,9.29121935112223e-56,-16.9126362565736
"ENSG00000267474.1","ENSG00000267474","lncRNA",0.446416115906267,6.32052487504009e-57,2.85141860839877e-55,16.8295556817345
"ENSG00000263786.1","ENSG00000263786","lncRNA",0.446345094837469,6.61285025583987e-57,2.97203949234162e-55,16.8262120571726
"ENSG00000250132.6","ENSG00000250132","lncRNA",-0.446233054854779,7.10158805141228e-57,3.17969600347069e-55,-16.8209380967213
"ENSG00000237949.3","LINC00844","lncRNA",-0.446092547346004,7.76558293908758e-57,3.46397351327839e-55,-16.8143255050576
"ENSG00000253356.1","ENSG00000253356","lncRNA",0.446067081579645,7.89237380971403e-57,3.50739448036172e-55,16.8131271963974
"ENSG00000263508.6","ENSG00000263508","lncRNA",-0.446020822018067,8.12798511027369e-57,3.59867296146318e-55,-16.8109505522113
"ENSG00000254665.1","ENSG00000254665","lncRNA",-0.445626555801901,1.04420384561287e-56,4.60609918564788e-55,-16.7924060244166
"ENSG00000277449.1","CEBPB-AS1","lncRNA",-0.445608929097762,1.05595702189654e-56,4.64075576781837e-55,-16.7915772276322
"ENSG00000267750.6","RUNDC3A-AS1","lncRNA",0.44527765769761,1.30301229242885e-56,5.70546926574544e-55,16.7760055802521
"ENSG00000283078.1","ENSG00000283078","lncRNA",0.445161133118202,1.40294311374141e-56,6.12053204566307e-55,16.7705303031844
"ENSG00000240758.2","ENSG00000240758","lncRNA",0.445147611482366,1.41502199672311e-56,6.15069780327454e-55,16.7698950150373
"ENSG00000266341.1","ENSG00000266341","lncRNA",-0.444671744715742,1.91286487763958e-56,8.28444388824996e-55,-16.7475464312235
"ENSG00000249797.2","LINC02147","lncRNA",-0.444547519484209,2.06931731874836e-56,8.9295540819902e-55,-16.7417152347637
"ENSG00000254847.1","ENSG00000254847","lncRNA",-0.44433430463645,2.36807434494663e-56,1.0181864782785e-54,-16.7317096257769
"ENSG00000288728.1","ENSG00000288728","lncRNA",0.444058612239553,2.81879720947127e-56,1.20762139441737e-54,16.7187773620202
"ENSG00000269292.1","ENSG00000269292","lncRNA",0.443874983304901,3.1653760355782e-56,1.35124116787586e-54,16.7101669218787
"ENSG00000231943.10","PGM5P4-AS1","lncRNA",-0.443374553278002,4.34025251942489e-56,1.84615741094109e-54,-16.6867148422609
"ENSG00000259370.2","ENSG00000259370","lncRNA",-0.443090326290324,5.19128968244156e-56,2.20029395437292e-54,-16.673403521541
"ENSG00000276888.1","ENSG00000276888","lncRNA",-0.442204226913275,9.06203182290946e-56,3.82726237627134e-54,-16.6319445763787
"ENSG00000287782.1","ENSG00000287782","lncRNA",-0.44214033518136,9.43286498265797e-56,3.9698028955285e-54,-16.628957543934
"ENSG00000287809.1","ENSG00000287809","lncRNA",0.441919248025849,1.08364559066691e-55,4.54444330452215e-54,16.618623821687
"ENSG00000264705.1","ENSG00000264705","lncRNA",0.441610278650367,1.31523473942479e-55,5.49629675317517e-54,16.6041887448479
"ENSG00000231806.4","PCAT7","lncRNA",0.441025700285474,1.89633733396265e-55,7.89698519143188e-54,16.5768972591665
"ENSG00000278916.1","CEP83-DT","lncRNA",0.440389531691596,2.8216283330608e-55,1.1709266009322e-53,16.5472270040782
"ENSG00000250986.1","LINC02600","lncRNA",-0.439669032428513,4.4209851769945e-55,1.82826157840293e-53,-16.5136609888052
"ENSG00000270210.1","ENSG00000270210","lncRNA",-0.438766436011837,7.74755817064516e-55,3.19285182741813e-53,-16.4716673317583
"ENSG00000260436.1","ENSG00000260436","lncRNA",0.438685907224693,8.14454761287894e-55,3.34488145066856e-53,16.4679237020384
"ENSG00000289386.1","ENSG00000289386","lncRNA",-0.438659304166683,8.28009039336462e-55,3.38886173831521e-53,-16.4666870845752
"ENSG00000243766.8","HOTTIP","lncRNA",-0.438341300100224,1.00848840484259e-54,4.11338934988878e-53,-16.4519091209609
"ENSG00000272864.1","ENSG00000272864","lncRNA",-0.43812202835265,1.15522319462524e-54,4.69580486279406e-53,-16.4417238013299
"ENSG00000256940.3","PPP1R14B-AS1","lncRNA",0.437717862182736,1.48351965702323e-54,6.00976840651247e-53,16.4229595262939
"ENSG00000267649.1","ENSG00000267649","lncRNA",0.437377927738436,1.830389446699e-54,7.38980959667291e-53,16.4071868817559
"ENSG00000234129.9","ENSG00000234129","lncRNA",0.437339928416575,1.87386107091339e-54,7.53975856573597e-53,16.4054242889898
"ENSG00000246090.8","ENSG00000246090","lncRNA",-0.43625770807982,3.65187079997374e-54,1.46443707837331e-52,-16.3552711969008
"ENSG00000228063.3","LYPLAL1-DT","lncRNA",-0.436111608364999,3.9953518910632e-54,1.59680003431419e-52,-16.3485072569406
"ENSG00000229370.1","ENSG00000229370","lncRNA",-0.436048424755678,4.15367538843835e-54,1.65452420990972e-52,-16.3455825565906
"ENSG00000261338.2","ENSG00000261338","lncRNA",-0.435847073861477,4.70103301042732e-54,1.86631010513965e-52,-16.336264234048
"ENSG00000260892.1","ENSG00000260892","lncRNA",-0.435095498910458,7.4566548138459e-54,2.95045710408321e-52,-16.3015088020333
"ENSG00000286909.1","ENSG00000286909","lncRNA",0.434829007091929,8.77936073368453e-54,3.4623240509332e-52,16.2891953984554
"ENSG00000269924.1","ENSG00000269924","lncRNA",0.434705240278221,9.47061563729291e-54,3.72260832475771e-52,16.2834784786881
"ENSG00000269275.1","ENSG00000269275","lncRNA",0.434632338240215,9.9028418806731e-54,3.87969890785581e-52,16.2801115890463
"ENSG00000255750.6","ENSG00000255750","lncRNA",-0.434563912091056,1.03263589371517e-53,4.03235852267137e-52,-16.276951771716
"ENSG00000253552.8","HOXA-AS2","lncRNA",-0.434449701756908,1.10737454403793e-53,4.31007543120645e-52,-16.2716784830887
"ENSG00000251321.1","PCAT4","lncRNA",-0.434392381342609,1.14688800841637e-53,4.44932774600618e-52,-16.2690322651108
"ENSG00000260246.1","ENSG00000260246","lncRNA",-0.434172330695782,1.31204171580877e-53,5.07351195950729e-52,-16.258875808498
"ENSG00000280614.1","ENSG00000280614","lncRNA",0.434003564706643,1.45454868736414e-53,5.60636727071421e-52,16.2510888300895
"ENSG00000286138.2","ENSG00000286138","lncRNA",0.433701968652058,1.7486026790334e-53,6.71801867977026e-52,16.2371782295945
"ENSG00000286989.1","ENSG00000286989","lncRNA",0.432846753995799,2.94440087893048e-53,1.12758245878013e-51,16.1977694412592
"ENSG00000261135.1","ENSG00000261135","lncRNA",0.432784083784557,3.05882856087754e-53,1.16764897948883e-51,16.19488368068
"ENSG00000286734.1","ENSG00000286734","lncRNA",-0.432450309165508,3.74699964998068e-53,1.42577526617476e-51,-16.1795193034077
"ENSG00000222041.12","CYTOR","lncRNA",0.432406459202817,3.84817035174543e-53,1.45960856335312e-51,16.1775014018305
"ENSG00000272777.1","ENSG00000272777","lncRNA",-0.432393998632863,3.87741185874527e-53,1.46603095992559e-51,-16.1769280131057
"ENSG00000275719.1","ENSG00000275719","lncRNA",-0.431805803901337,5.54086058989436e-53,2.0883433425836e-51,-16.1498744531065
"ENSG00000224961.3","LINC01752","lncRNA",-0.431779154210134,5.63111317904782e-53,2.11566428903658e-51,-16.1486493215393
"ENSG00000280721.1","LINC01943","lncRNA",0.431072276680879,8.63954082293561e-53,3.2357525534957e-51,16.1161719154368
"ENSG00000269978.1","ENSG00000269978","lncRNA",0.431007076623393,8.98700378146433e-53,3.35533589458433e-51,16.1131781441068
"ENSG00000273032.3","DGCR5","lncRNA",0.430853672628402,9.86030730796361e-53,3.66988312618271e-51,16.1061355616231
"ENSG00000258667.2","HIF1A-AS3","lncRNA",0.430670523236799,1.10140827630225e-52,4.08653351114012e-51,16.097729651119
"ENSG00000287590.1","ENSG00000287590","lncRNA",-0.430462379334299,1.24890338062065e-52,4.61939107552545e-51,-16.0881795449341
"ENSG00000289635.1","ENSG00000289635","lncRNA",0.430440987900949,1.26513259539893e-52,4.66493164433475e-51,16.0871982368684
"ENSG00000227518.5","MIR1302-9HG","lncRNA",0.43023810822741,1.42986691109205e-52,5.25608484910689e-51,16.0778930125086
"ENSG00000260966.1","ENSG00000260966","lncRNA",-0.430086103531831,1.56711524432073e-52,5.74287463380304e-51,-16.0709231654433
"ENSG00000248367.2","ENSG00000248367","lncRNA",0.429658576061772,2.02744098467339e-52,7.40700065259511e-51,16.0513288039148
"ENSG00000230943.3","LINC02541","lncRNA",-0.429623626908229,2.07054330506031e-52,7.54133662485269e-51,-16.0497276063448
"ENSG00000231439.4","WASIR2","lncRNA",0.429609048869974,2.08879039647593e-52,7.58460171403303e-51,16.0490597387887
"ENSG00000259153.3","MAP3K9-DT","lncRNA",0.429420805427014,2.33928390194138e-52,8.46834993073612e-51,16.0404370735904
"ENSG00000278408.1","ENSG00000278408","lncRNA",-0.429339260022596,2.45686399632358e-52,8.86704551400419e-51,-16.0367026067332
"ENSG00000287558.1","ENSG00000287558","lncRNA",-0.42901994745915,2.97662162725306e-52,1.07104421693607e-50,-16.0220839417556
"ENSG00000261054.1","ENSG00000261054","lncRNA",-0.428503886499929,4.05723102749319e-52,1.45547052823626e-50,-15.9984733623012
"ENSG00000236753.7","MKLN1-AS","lncRNA",-0.42842520906594,4.25319927593987e-52,1.5211892905839e-50,-15.9948754352184
"ENSG00000224699.10","LAMTOR5-AS1","lncRNA",0.42836121771525,4.41950646795969e-52,1.57593778543113e-50,15.9919494328263
"ENSG00000257038.1","ARHGEF17-AS1","lncRNA",-0.428190610418763,4.89517542493929e-52,1.74034445704558e-50,-15.9841498597001
"ENSG00000260589.1","STAM-DT","lncRNA",0.428141545575561,5.0411651791207e-52,1.78691301438475e-50,15.9819071730164
"ENSG00000240086.7","ENSG00000240086","lncRNA",0.427651624192577,6.75854289945773e-52,2.38855329176681e-50,15.9595230225175
"ENSG00000260634.1","ENSG00000260634","lncRNA",-0.427283583693125,8.42097896088335e-52,2.96727394745919e-50,-15.9427188445774
"ENSG00000258725.2","PRC1-AS1","lncRNA",0.425965147660782,1.84730442399292e-51,6.49008722411672e-50,15.8826004835445
"ENSG00000285676.2","ENSG00000285676","lncRNA",0.425727827214983,2.12711037884243e-51,7.4511425329451e-50,15.8717922405494
"ENSG00000261722.1","ENSG00000261722","lncRNA",-0.425189361300735,2.92809247665925e-51,1.02268567146662e-49,-15.8472838112295
"ENSG00000277728.1","ENSG00000277728","lncRNA",0.425123454073119,3.04477868080355e-51,1.06033082129738e-49,15.8442854369877
"ENSG00000287425.1","ENSG00000287425","lncRNA",0.423927033537623,6.17983488471804e-51,2.14582604889189e-49,15.789909024956
"ENSG00000284719.2","ENSG00000284719","lncRNA",0.423906443991438,6.25542082886102e-51,2.16575761836438e-49,15.7889741293304
"ENSG00000270069.2","MIR222HG","lncRNA",-0.423093949332388,1.00996816828903e-50,3.48658576357169e-49,-15.7521055252382
"ENSG00000267506.6","ENSG00000267506","lncRNA",-0.422918013492614,1.1201691962316e-50,3.85584252228854e-49,-15.7441281797964
"ENSG00000262061.7","RPH3AL-AS1","lncRNA",-0.422745336468158,1.23993965792704e-50,4.25581594406658e-49,-15.7363007051299
"ENSG00000288792.1","ENSG00000288792","lncRNA",0.422665987371577,1.29916612342317e-50,4.44628406033619e-49,15.7327044989628
"ENSG00000272079.2","ENSG00000272079","lncRNA",0.421779412819226,2.18629753909729e-50,7.46097526952685e-49,15.6925536826855
"ENSG00000250328.6","MGC32805","lncRNA",-0.421616837856749,2.40484295089521e-50,8.18333701290342e-49,-15.6851970036139
"ENSG00000254400.1","ENSG00000254400","lncRNA",-0.421533880444451,2.52459502036599e-50,8.56636088107092e-49,-15.6814438069672
"ENSG00000260316.2","ENSG00000260316","lncRNA",0.421304017112223,2.88828374864495e-50,9.77257370635266e-49,15.671046727195
"ENSG00000288827.1","ENSG00000288827","lncRNA",0.421069382652471,3.31325159679939e-50,1.11787043960002e-48,15.6604376287493
"ENSG00000260394.2","STUB1-DT","lncRNA",0.420996578414132,3.4573432401334e-50,1.163190903672e-48,15.657146530704
"ENSG00000230825.2","ENSG00000230825","lncRNA",0.420968611027221,3.51433691877963e-50,1.17903528739903e-48,15.6558823695061
"ENSG00000289217.1","ENSG00000289217","lncRNA",-0.420778658298922,3.92694215529208e-50,1.31376070420024e-48,-15.6472977019324
"ENSG00000233818.1","ENSG00000233818","lncRNA",0.420365213307378,4.99899181813538e-50,1.66773088386533e-48,15.6286212336573
"ENSG00000225383.8","SFTA1P","lncRNA",0.420056924215576,5.98347031628049e-50,1.99059026443857e-48,15.6147026487616
"ENSG00000235151.1","ENSG00000235151","lncRNA",-0.419848137225566,6.75740466529026e-50,2.24180193770493e-48,-15.6052800971128
"ENSG00000284747.1","ENSG00000284747","lncRNA",0.419718310174611,7.28802203387779e-50,2.41112062287457e-48,15.5994225223218
"ENSG00000286342.2","ENSG00000286342","lncRNA",0.419613739891397,7.74537065622524e-50,2.55532865694301e-48,15.5947053348296
"ENSG00000276278.1","ENSG00000276278","lncRNA",-0.419253289330657,9.55174635726066e-50,3.14257732361808e-48,-15.578451107515
"ENSG00000271969.1","ENSG00000271969","lncRNA",0.419086191403281,1.05256720284377e-49,3.45346429362791e-48,15.5709189944015
"ENSG00000242622.3","ENSG00000242622","lncRNA",0.41902718719229,1.0892656786644e-49,3.56405336068489e-48,15.5682597767316
"ENSG00000283907.1","ENSG00000283907","lncRNA",0.418909541611091,1.16627618407231e-49,3.80557516501403e-48,15.5629584079767
"ENSG00000261798.1","ENSG00000261798","lncRNA",0.418850376256421,1.20702740426116e-49,3.92778589747279e-48,15.5602926461651
"ENSG00000289521.1","ENSG00000289521","lncRNA",-0.418682828364745,1.33027111786167e-49,4.31703787840122e-48,-15.5527448906218
