"name","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_name"
"ENSG00000260570.1",31.9821990077384,-5.17542562854215,0.953189806050577,-5.42958558273496,5.64850611957866e-08,2.16664976881895e-07,"ENSG00000260570"
"ENSG00000206737.1",9.58736716975312,-5.17021630901659,1.42808900040692,-3.62037401558543,0.000294177464951038,0.000658700624232855,"RNVU1-18"
"ENSG00000206588.1",81.722101267235,-5.14101984302516,0.747320205174832,-6.87927317825221,6.01587005127702e-12,3.78601831414979e-11,"RNU1-28P"
"ENSG00000265840.1",14.9869042116773,-5.13575444298886,0.467038440375726,-10.9964277005919,3.97571357995264e-28,1.86737631046935e-26,"ENSG00000265840"
"ENSG00000273628.1",24.2316345023775,-5.01257477542911,0.501084368298775,-10.0034546925645,1.47171362066628e-23,3.83588923990906e-22,"ENSG00000273628"
"ENSG00000260534.1",29.1755069017074,-4.99298348235118,0.804860338961931,-6.20354021766172,5.5206923514625e-10,2.73235246710649e-09,"ENSG00000260534"
"ENSG00000238741.1",44.7039878375539,-4.93016226522605,0.430880506486056,-11.4420638460366,2.57681713541446e-30,1.64215802687966e-28,"SCARNA7"
"ENSG00000261312.1",15.7755422137256,-4.90192840843896,0.829992175021307,-5.90599352134027,3.50527748735849e-09,1.56123097045097e-08,"ENSG00000261312"
"ENSG00000264940.5",4.48239862372149,-4.89119328752892,0.788795877569511,-6.20083525613747,5.61642815260844e-10,2.77502705259479e-09,"SNORD3C"
"ENSG00000250273.1",5.75107436057014,-4.88285174071076,1.15202742086716,-4.23848569249794,2.25032521121271e-05,5.99234672876276e-05,"PSMC1P5"
"ENSG00000269939.1",37.4061677780382,-4.83905795770391,0.655592450867695,-7.38119841267128,1.56871020288193e-13,1.19178400135613e-12,"PCF11-AS1"
"ENSG00000274266.1",28.8945381520277,-4.83664760303695,1.14536631057607,-4.22279541346413,2.41290827753901e-05,6.39609487481719e-05,"SNORA73A"
"ENSG00000287908.1",316.988982490894,-4.76360115649553,0.310711894200442,-15.3312481607881,4.72813223036756e-53,6.89676888002949e-50,"ENSG00000287908"
"ENSG00000253629.1",2.10626045666005,-4.76333344250041,1.6346152341714,-2.91403955066831,0.00356784701666999,0.00663813713645743,"ENSG00000253629"
"ENSG00000265303.1",54.9106337781668,-4.74244031822331,0.588598901241119,-8.05716814663331,7.80822100149224e-16,7.85188244408963e-15,"ENSG00000265303"
"ENSG00000171560.17",4.73068467394436,-4.71392230182547,0.946430511847186,-4.98073788071891,6.33422873406007e-07,2.10894635609284e-06,"FGA"
"ENSG00000267328.1",178.516312518103,-4.71162892805213,0.401075233684345,-11.7474940668121,7.2744184241691e-32,5.73564955390342e-30,"ENSG00000267328"
"ENSG00000241326.1",2.24744679753069,-4.70921056036431,1.20672985439102,-3.90245633123979,9.52214213789851e-05,0.000230130121477047,"ENSG00000241326"
"ENSG00000285824.1",4.02230624610562,-4.70822008132245,0.895988699051703,-5.25477618892463,1.48204586637609e-07,5.39104963529658e-07,"ENSG00000285824"
